Tweet ID;Retweets;Favorites;App
1293580848558637056;0;0;Twitter for iPhone
1293580740714729475;0;0;Cheap Bots, Done Quick!
1293580722402406400;0;1;Twitter for Android
1293580721051836417;1;0;Twitter for iPhone
1293580681553960960;0;0;Twitter for iPhone
1293580670653083648;0;0;Twitter for Android
1293580580336988163;0;0;Twitter Web App
1293580547864662017;0;0;Twitter for iPad
1293580518416617472;0;0;Hootsuite Inc.
1293580480437202950;0;0;Twitter Web App
1293580411055026176;0;1;Twitter Web App
1293580377831833605;0;0;Twitter for Android
1293580377257369601;0;0;Twitter for Android
1293580345984638977;0;1;Twitter for iPhone
1293580336048287744;1;3;Twitter Web App
1293580292616327169;0;0;Twitter Web App
1293580290519191554;0;0;Twitter Web App
1293580254985039874;0;1;Twitter for iPhone
1293580251868487680;0;0;Twitter Web App
1293580243123527680;0;0;Twitter for Android
1293580202639908869;0;1;Twitter for Android
1293580159610761219;0;0;Twitter Web App
1293580155999227904;13;16;Twitter for Android
1293580142749442049;1;0;Twitter for Android
1293580117256605703;0;0;Twitter for iPhone
1293580034213416961;0;0;Twitter for Android
1293579986075635712;0;0;Twitter for iPhone
1293568124688752640;0;0;Twitter for Android
1293568116681658371;0;0;Twitter for Android
1293568089397719041;0;0;Twitter Web App
1293568036033589248;0;0;Twitter for iPhone
1293568014441426947;0;0;Twitter for iPhone
1293567988361240576;0;1;Twitter for Android
1293567981650194432;0;0;twittbot.net
1293567929494142977;0;0;Twitter for iPhone
1293567920711192576;0;0;TweetDeck
1293567920547614726;0;1;TweetDeck
1293567911555080192;0;0;Twitter for iPhone
1293567886586331138;0;0;Twitter Web App
1293567870098714624;0;0;Twitter for iPhone
1293567776104288256;0;0;Twitter for Android
1293567726674423809;0;0;IFTTT
1293567711616946178;0;0;Twitter Web App
1293567710593298432;1;5;TweetDeck
1293567617299615747;0;0;Google
1293567612476170240;0;0;Twitter for Android
1293567591089352705;0;0;Twitter for iPhone
1293567530628521986;4;11;Twitter Web App
1293567516065767424;0;0;Twitter Web App
1293567451884658688;0;2;Twitter Web App
1293567418233753605;0;0;Google
1293567361371570181;0;1;Twitter Web App
1293567350055358464;0;0;Instagram
1293567348633477123;0;0;Twitter for iPhone
1293567345990889473;0;3;Twitter Web App
1293567284552896512;0;0;Twitter for iPhone
1293567281516163072;0;0;Twitter Web App
1293567239480848387;4;9;Twitter Web App
1293567214784839681;0;0;Twitter for iPhone
1293567198951280642;0;0;Twitter Web App
1293567173710012417;0;0;Twitter Web App
1293567172174909449;0;0;Echofon
1293567142676369408;0;0;Twitter for iPhone
1293567024799653892;0;0;Twitter Web App
1293567012740960256;0;0;JoinDiaspora
1293566940322172929;1;7;Twitter Web App
1293566906251669504;0;1;Twitter for iPhone
1293566897523367937;1;1;Twitter Web App
1293566860609433602;0;0;Twitter for iPhone
1293566834617323522;0;0;Twitter for iPad
1293566753289666560;0;0;Twitter for Android
1293566725083078657;0;0;Twitter for iPhone
1293566704304500737;0;0;Buffer
1293566670515007489;0;0;WordPress.com
1293566645768785922;0;0;Twitter for iPad
1293566555981336578;0;0;Twitter for iPhone
1293566555578482688;0;0;Twitter for iPad
1293566522414096384;1;1;Twitter for Android
1293566507654488065;0;0;Twitter for iPhone
1293566461001293829;3;2;Twitter Web App
1293566448183447555;0;0;Twitter for Android
1293566447164092416;0;0;Twitter for Android
1293566371108990978;1;1;Twitter for iPhone
1293566364330815489;0;0;Twitter Web App
1293566361772277760;0;0;Twitter for Android
1293566352058470402;0;0;Twitter Web App
1293566324396847104;1;1;Twitter for iPad
1293566298149052417;0;0;Twitter for Android
1293566277815074816;0;1;Twitter for Android
1293566264942776320;0;0;Twitter Web App
1293566225826680832;0;0;Twitter for iPad
1293566221280071682;0;0;Twitter Web App
1293566180926660608;0;0;Twitter for iPhone
1293566162392014851;0;0;Twitter for iPhone
1293566071178432512;0;0;Tweetbot for iΟS
1293566058750771202;0;0;Twitter for Android
1293565979654488064;0;1;Twitter for Android
1293565953750466560;2;0;Twitter Web App
1293565949141016576;0;0;Twitter for Android
1293565837211832321;0;0;Twitter for Android
1293565778835279873;0;0;Twitter for iPhone
1293565761626296323;0;0;Twitter for iPhone
1293565751878651907;0;0;Twitter for iPad
1293565725316009988;0;0;Twitter for iPhone
1293565713546973190;0;0;Twitter for Android
1293565687387115528;0;0;Twitter Web App
1293565656906870784;0;0;Twitter Web App
1293565632684990464;0;0;Twitter Web App
1293565597947551745;0;0;Twitter for iPhone
1293565591542837248;0;0;Twitter for iPhone
1293565587201941505;0;1;Twitter for Android
1293565577890533377;0;0;Twitter Web App
1293565523431571458;0;0;Twitter Web App
1293565436328648705;0;0;Twitter Web App
1293565399104192518;0;1;Twitter for iPhone
1293565360071901184;0;0;WordPress.com
1293565339851198469;0;0;Twitter Web App
1293565291704619009;0;0;Twitter Web App
1293565262516682753;0;0;Twitter for Android
1293565253708591108;0;0;OzKabotji
1293565228483874816;0;0;Twitter Web App
1293565147294740480;0;0;Twitter for Android
1293565129574027264;0;0;Twitter for Android
1293565056186228737;0;1;Twitter for Android
1293565056089817088;0;0;Twitter for iPhone
1293565017246388224;0;0;Twitter for Android
1293564990486712320;0;2;Twitter Web App
1293553081234456578;0;0;Twitter Web App
1293553056995373056;0;0;Twitter for Android
1293553055942811650;0;0;Twitter Web App
1293552997696450562;0;0;WatsupAmericas
1293552978851487745;0;0;Twitter Web App
1293552965115154434;0;0;Twitter Web App
1293552938736955392;0;0;Twitter for Android
1293552851411767300;0;0;Twitter Web App
1293552844424065024;0;0;tweets that I like
1293552841416675330;2;0;SocialFlow
1293552838744977408;0;0;Twitter for iPhone
1293552759703248896;0;0;Twitter Web App
1293552694196670464;0;0;Twitter for iPhone
1293552656028327937;0;0;Twitter Web App
1293552574319255552;0;0;Twitter Web App
1293552517150728192;0;0;SmartNews | スマートニュース
1293552458422276096;0;0;Twitter for iPad
1293552429510860802;0;1;Twitter Web App
1293552410183467008;0;0;Twitter for iPhone
1293552389732151303;0;0;Twitter Web App
1293552371923128320;0;1;Twitter for iPhone
1293552333796909061;0;0;Twitter Web App
1293552250258722816;0;0;Twitter for Android
1293552223667064834;0;1;Twitter for iPhone
1293552194831048704;0;2;Twitter for iPhone
1293552190867611648;0;0;Twitter for Android
1293552044083572737;0;0;Twitter for iPad
1293551937401626624;0;0;Twitter for Android
1293551899896143872;0;0;Twitter for iPhone
1293551897400479751;0;0;Twitter Web App
1293551892354785283;0;1;Twitter Web App
1293551845672132610;0;0;Twitter Web App
1293551822620303365;0;1;Twitter Web App
1293551815246716931;0;0;Twibble.io
1293551690738806785;0;0;Twitter Web App
1293551649420648456;0;1;Twitter for Android
1293551586380316672;0;1;Twitter for iPhone
1293551567086510080;0;0;Twitter for iPad
1293551565631037441;0;0;Twitter Web App
1293551397250707458;0;0;Twitter for Android
1293551371489353728;0;0;Twitter for Android
1293551336219451393;0;0;Twitter Web App
1293551229331628033;0;0;Twitter Web App
1293551200940494850;0;0;Twitter Web App
1293551195852886016;1;1;Twitter for iPhone
1293551194070233091;0;0;Twitter for Android
1293551138948734978;0;0;Twitter for iPad
1293551118451171328;0;0;Twitter for iPhone
1293551102022103040;0;1;Twitter for iPhone
1293551099820101640;0;0;Twitter for iPhone
1293551037006192640;0;0;Twitter for iPhone
1293550957335216132;0;0;Twitter for iPhone
1293550949080932353;0;0;Twitter Web App
1293550934350540800;0;0;Twitter Web App
1293550869976408066;0;1;Twitter Web App
1293550817975263234;0;0;Twitter for iPhone
1293550798069088256;0;0;Twitter for iPhone
1293550787159891969;0;0;Twitter Web App
1293550777223479297;0;0;Twitter for iPad
1293550767933214724;0;0;Twitter Web App
1293550729387532289;0;0;Twitter for iPhone
1293550695921201152;0;0;Twitter for iPhone
1293550667781615621;0;0;Twitter for Android
1293550665000681472;0;0;Twitter for iPad
1293550626639618049;0;0;Instagram
1293550562160582657;0;0;Twitter Web App
1293550538953576449;0;0;Twitter for Android
1293550438814568450;1;2;Twitter for Mac
1293550307859890182;0;0;Twitter Web App
1293550265690460162;0;0;Twitter Web App
1293550235508191234;0;0;Twitter for Android
1293550200137670658;0;0;Twitter Web App
1293550191153471488;0;0;Twitter for iPhone
1293550140788105217;0;0;Twitter for Android
1293550070240030721;0;0;Twitter for Android
1293549952761724928;0;0;Twitter Web App
1293549904204365824;0;0;Twitter for iPhone
1293549852576616450;0;0;Twitter for iPhone
1293549838156603393;2;0;Twitter for Android
1293549823422074882;0;0;Twitter for Android
1293549822344134658;0;0;Twitter for iPhone
1293549801481670661;0;0;Twitter for iPhone
1293549800655400960;0;0;Twitter Web App
1293549789603344385;0;0;Integromat
1293549732082720772;2;3;Twitter for Android
1293549719931822083;0;0;Twitter Web App
1293549714076360710;0;1;Twitter for Android
1293549703934742534;0;0;Twitter for iPhone
1293549698893123584;0;1;Twitter for iPhone
1293549682380005377;0;0;Twitter for iPhone
1293549649941467138;0;0;Twitter for iPhone
1293549501559582725;0;1;Twitter Web App
1293549466826539008;0;0;Twitter for Android
1293549443132698624;0;0;Twitter for Android
1293549346223534082;73;460;Twitter for iPhone
1293549235074285569;0;0;Twitter for Android
1293549221606498305;1;3;Twitter for iPhone
1293549175255306242;0;0;Twitter Web App
1293549163251027969;0;0;Twitter for Android
1293549032070090753;0;0;Twitter Web App
1293537962563526656;0;0;Twitter for Android
1293537941986451463;0;0;Twitter for iPhone
1293537901561540608;0;0;Twitter for iPhone
1293537897321304065;0;0;Twitter Web App
1293537768568754176;0;0;Twitter Web App
1293537755734171648;0;0;Twitter for Android
1293537754060554240;0;3;Twitter Web App
1293537742689832961;0;0;Twitter for Android
1293537736733921281;0;1;Hootsuite Inc.
1293537701610700800;0;0;Twitter Web App
1293537701598302214;0;0;Twitter Web App
1293537675564265482;0;0;Twitter for iPhone
1293537672510808064;0;0;Twitter for Android
1293537624636915712;0;0;Twitter for Android
1293537612578328578;0;0;Twitter for Android
1293537593821294592;0;0;Twitter Web App
1293537458877894656;0;0;Twitter for Android
1293537375424061446;0;0;Twitter Web App
1293537294524338178;1;1;Twitter Web App
1293537276274839552;0;0;Twitter Web App
1293537264753090560;0;0;Twitter for iPhone
1293537218028621829;0;0;Twitter for Android
1293537202761355267;1;1;Twitter Web App
1293537202731986944;0;0;Twitter for iPhone
1293537167734710272;0;0;Twitter for iPhone
1293537120720568320;0;0;Twitter for iPad
1293537083013947392;0;0;Twitter Web App
1293537081269116934;1;4;Twitter for iPhone
1293536969033752576;0;0;Twitter for iPhone
1293536964205936640;0;1;Twitter for iPad
1293536889258074118;0;0;Twitter for iPad
1293536822488788992;0;1;Twitter Web App
1293536805560688642;0;0;Twitter for iPad
1293536745808523264;0;0;Twitter for iPhone
1293536657963180032;0;0;Twitter for iPad
1293536636895145985;0;0;Twitter for iPhone
1293536629563576320;0;1;Twitter for Android
1293536629127249920;0;0;Twitter Web App
1293536605941137408;0;0;Twitter Web App
1293536562358050816;0;0;Twitter for iPhone
1293536545266446337;0;0;Twibble.io
1293536530053697539;0;0;Twitter for iPhone
1293536485375967232;0;0;Twitter Web App
1293536465943777286;0;1;Twitter for iPad
1293536463892619264;0;0;TweetDeck
1293536432733261824;0;0;Twitter Web App
1293536376995164162;1;1;Twitter Web App
1293536359563616259;3;8;Sprinklr
1293536279595044865;0;1;Twitter Web App
1293536275778215937;0;1;Twitter for iPhone
1293536270912823296;1;1;Twitter Web App
1293536245143019522;0;1;Twitter for iPhone
1293536215036243968;1;1;Twitter Web App
1293536205477302272;0;0;Twitter for Android
1293536141468217344;0;0;Twitter Web App
1293536121369108480;0;0;Twitter Web App
1293536103387914241;0;0;Twitter for Android
1293536047905886209;0;0;Twitter Web App
1293536044902735872;0;0;Twitter for Android
1293535920889696259;0;0;Twitter Web App
1293535890195673089;0;0;Twitter Web App
1293535876006522881;0;0;Twitter Web App
1293535777817755648;0;0;Twitter for iPhone
1293535675376181248;0;1;Twitter for iPad
1293535669827121152;0;0;Twitter for Android
1293535588713259008;0;0;Twitter for iPhone
1293535562666782725;3;1;TweetDeck
1293535537895276545;1;1;Twitter for Android
1293535519343861761;4;23;Twitter for iPhone
1293535435910778880;0;0;Twitter for iPhone
1293535432572121088;0;0;Twitter for iPad
1293535373453332487;0;0;Twitter Web App
1293535260542742531;0;0;Twitter for iPhone
1293535250438643712;0;0;Twitter Web App
1293535214145134595;0;1;Twitter for iPhone
1293535204355854343;3;2;Twitter for iPhone
1293535189390393345;0;0;Twitter for Android
1293535162043637760;1;0;Twitter Web App
1293535136542326784;0;0;Twitter for Android
1293535128191467521;6;3;TweetDeck
1293535124219281410;0;0;Twitter for Android
1293535122248081408;0;0;Twitter for iPhone
1293535092351086595;0;0;Twitter for iPhone
1293535084578996224;0;1;Twitter for iPhone
1293535010394222594;0;0;Twitter for Android
1293534995898871810;1;1;Twitter Web App
1293534995269578753;0;0;Twitter for iPad
1293534850947874817;2;1;Twitter for iPhone
1293534841783201793;0;0;Twitter for iPhone
1293534789832605701;0;0;Twitter Web App
1293534788477829125;0;0;Twitter for Android
1293534756831985664;0;0;Twitter for Android
1293534687462223874;0;0;Twitter Web App
1293534659285065729;0;0;Twitter for Android
1293534637340471296;0;1;Twitter for Android
1293534532138930177;0;0;Twitter Web App
1293534510936723463;0;0;Twitter Web App
1293534447048908801;0;0;Twitter Web App
1293534421115527168;0;0;Twitter Web App
1293534378950381568;0;0;Twitter for iPhone
1293522867251011590;0;0;Eauto Check
1293522862637285377;0;0;Twitter for iPhone
1293522861613867008;0;0;Twitter for iPhone
1293522840730382336;0;0;Twitter Web App
1293522800242638848;0;0;Twitter Web App
1293522780512833536;0;0;Twitter for iPad
1293522737462468608;0;0;Twitter Web App
1293522717728280582;0;0;Twitter for Android
1293522716528697344;0;0;Twitter Web App
1293522657779093504;2;2;Twitter for iPhone
1293522622337044481;4;3;TweetDeck
1293522620911161345;0;0;Twitter for iPhone
1293522618339991555;0;0;Twitter for iPad
1293522543169675267;0;0;Twitter Web App
1293522539986157568;0;0;Twitter for Android
1293522534416121856;0;0;Twitter for iPhone
1293522494528188416;0;0;Twitter Web App
1293522362881777665;0;0;Cheap Bots, Done Quick!
1293522313237889026;0;0;Twitter for iPad
1293522313153933312;2;1;Twitter for iPhone
1293522261987799043;0;0;Twitter for iPhone
1293522231017054209;0;0;Twitter for Android
1293522224452960257;0;0;SleepyChuckTodd App
1293522220812247041;0;0;Twitter Web App
1293522216412483584;0;0;Twitter for Android
1293522205985443841;0;0;Twitter for iPad
1293522167750168576;1;1;TweetDeck
1293522111156432899;0;0;Twitter Web App
1293522109109620737;1;0;Twitter for iPad
1293522088465178626;0;2;Twitter for iPhone
1293522038460747776;0;0;Twitter Web App
1293522026125238272;0;0;Twitter Web App
1293522005728296967;0;0;seodonald
1293521980449226752;0;0;Twitter for Android
1293521959351967744;0;0;Twitter Web App
1293521846860754950;0;0;Twitter for Android
1293521813436354562;0;0;Twitter for Android
1293521807828451328;0;0;Twitter Web App
1293521768162816000;1;3;Twitter for Android
1293521751759036416;0;0;Twitter for Android
1293521687481327617;0;0;Twitter Web App
1293521636910604290;0;0;WordPress.com
1293521553506762753;0;1;Twitter for iPhone
1293521512952205315;0;0;Gellatio Tweet Bot
1293521476998529026;0;0;Twitter Web App
1293521409038340098;0;0;Twitter Web App
1293521343565058050;0;0;Twitter for Android
1293521339769401349;0;1;Twitter Web App
1293521304071675905;0;0;Twitter for Android
1293521252842450945;0;0;Twitter Web App
1293521243379990528;0;0;TheJournal.ie
1293521240653803520;0;1;Twitter Web App
1293521174345875458;0;0;Twitter for iPhone
1293521098164838400;0;0;Twitter for Android
1293521091428626432;0;1;Twitter for Android
1293521070436184064;0;0;Twitter for Android
1293521048860856321;0;0;Twitter for Android
1293520985241591808;0;3;Twitter for iPhone
1293520930556137472;1;1;Twitter for Android
1293520927007944705;0;0;Twitter for iPhone
1293520896322203649;1;0;Twitter for Android
1293520844837330944;0;0;Twitter Web App
1293520781939367937;0;0;Twitter for iPhone
1293520744027168768;0;0;LinkedIn
1293520658446659585;0;0;Twitter Web App
1293520601232084994;1;0;Twitter Web App
1293520553983254528;0;0;Twitter Web App
1293520493107126272;0;0;Twitter for iPhone
1293520475583401987;0;0;Twitter for Android
1293520468713132032;0;0;Twitter for iPhone
1293520446248321025;0;0;Twitter Web App
1293520418264023041;0;0;Twitter for Android
1293520379433033728;0;0;Twitter for iPhone
1293520357274595329;118;372;Twitter Media Studio
1293520318074683392;0;0;Twitter for iPhone
1293520277960359936;1;1;Twitter for iPhone
1293520267109531649;0;2;Twitter for Android
1293520231567171585;0;0;Twitter for iPhone
1293520231034494977;0;1;Twitter for Android
1293520216446717952;0;0;Twitter for Android
1293520126042677249;0;0;Instagram
1293520121068224524;15;67;SocialFlow
1293520106853548033;0;0;Twitter for Android
1293520070694580225;0;0;Twitter for Android
1293520055326502912;1;1;Twitter Web App
1293519951727398912;0;0;Twitter for iPhone
1293519852196573184;0;4;Twitter for iPhone
1293519826598662145;0;0;Twitter for Android
1293519780796706816;1;1;Twitter Web App
1293519713998315521;0;0;Twitter for Android
1293519635510226944;0;0;Twitter for Android
1293519567898259456;1;2;Twitter for iPad
1293519535862099968;0;0;TweetDeck
1293519516949938176;1;0;Twitter Web App
1293519455830437889;1;2;Twitter Web App
1293519448268140544;0;0;Twitter for Android
1293519441536233474;1;12;Twitter for iPhone
1293519366244438016;0;0;Twitter for Android
1293519271255920645;0;0;Twitter for iPhone
1293519238817226753;0;0;Twitter for Android
1293507760382971905;0;0;Twitter for iPad
1293507696608542721;0;0;Twitter for Android
1293507660789288961;0;0;Twitter for Android
1293507640530743296;0;0;Twitter Web App
1293507610046390273;0;0;Twitter for Android
1293507572515983360;0;0;Twitter Web App
1293507567918948352;0;0;Twitter Web App
1293507551909359622;0;0;Twitter Web App
1293507443906023424;0;0;Twitter for iPhone
1293507401862336512;0;0;Twitter for iPad
1293507349462884358;0;2;Twitter Web App
1293507330907295744;0;0;Twitter Web App
1293507213709864960;0;0;Twitter for Android
1293507203136212993;0;0;Twitter for Android
1293507175000743938;0;0;Twitter Web App
1293507171766816768;0;0;Twitter Web App
1293507054523514880;0;0;Twitter for Android
1293506917478928384;0;0;Twitter Web App
1293506844154122240;0;0;Twitter Web App
1293506726033940481;0;0;Twitter for Android
1293506701719515137;0;0;Twitter for Android
1293506690164428800;0;0;Twitter for iPhone
1293506642655547396;0;0;Twitter for Android
1293506535763705856;0;0;Twitter for iPhone
1293506297330049024;1;1;Hootsuite Inc.
1293506245069021184;1;1;Twitter for Android
1293506185124089856;0;0;Twitter for iPhone
1293506173715456001;0;0;Twitter Web App
1293506075879182336;0;0;Twitter Web App
1293505977531207686;0;0;TweetDeck
1293505941111857153;0;0;Twitter for Android
1293505894030946306;0;0;Twitter for iPhone
1293505852721242113;0;0;Twitter for iPhone
1293505845603504128;0;0;Twitter Web App
1293505812950847494;0;2;Twitter for Android
1293505792700813313;1;1;Twitter for iPad
1293505748182405121;0;0;Twitter Web App
1293505738036453376;0;1;Twitter for iPhone
1293505564581015554;1;4;Twitter for iPhone
1293505516883369986;0;0;Twitter for iPad
1293505483429601281;0;0;Twitter for iPhone
1293505414408085505;0;0;Twitter Web App
1293505346900656129;4;12;Twitter for Android
1293505233436454912;0;1;Twitter for Android
1293505209684111361;2;1;Twitter for iPad
1293505182978969601;0;0;LinkedIn
1293505150653468673;0;0;Twitter for iPhone
1293505119426813954;0;0;Twitter for Android
1293505026925703168;0;0;Twitter for iPad
1293505021196283904;0;0;Twitter Web App
1293505010219642880;0;0;Twitter for Android
1293504802719236097;0;0;TrumpBot205
1293504779801579527;0;1;Twitter for iPhone
1293504773866631169;0;0;Twitter Web App
1293504764597084160;0;0;Twitter for iPhone
1293504731856289794;14;34;Twitter for Android
1293504685962338304;3;4;Twitter Web App
1293504676718088193;0;1;TweetDeck
1293504675694538755;1;1;Twitter Web App
1293504673568227328;0;0;Twitter Web App
1293504666974801920;0;0;Twitter Web App
1293504660880465923;0;0;Twitter for Android
1293504551329435648;0;0;Twitter for iPhone
1293504519440130049;0;0;Twitter for iPad
1293504499978444800;0;0;Twitter for Android
1293504454248013824;0;0;Twitter Web App
1293504365198704645;0;0;Twitter for Android
1293504344806105088;0;0;Twitter Web App
1293504299461423104;0;2;Twitter Web App
1293504267249229824;0;0;Twitter for iPhone
1293504264548081664;0;0;Twitter for iPhone
1293504246457933824;0;0;Twitter Web App
1293504234441195520;0;0;Twitter for Android
1293504225138401280;2;0;Twitter Web App
1293504224983052288;0;0;Twitter for iPhone
1293504179307261952;0;0;Twitter for Android
1293504174500577280;0;0;Twitter for Android
1293504139872403456;0;0;Twitter for iPhone
1293504114710605824;0;0;Twitter for Android
1293504085598117889;0;0;Twitter Web App
1293503977770954752;0;1;Twitter for iPhone
1293503968518144000;0;0;Twitter Web App
1293503954677104641;0;0;Twitter for iPad
1293503904332894214;0;0;Twitter for iPhone
1293503895675834369;0;0;Gellatio Tweet Bot
1293503853938331649;0;1;Twitter for Android
1293503810200121344;0;0;Twitter for iPad
1293503744244699136;0;0;WordPress.com
1293503719582162947;0;0;Twitter for Android
1293503656931753987;0;0;Twitter for iPhone
1293503647687618566;0;0;Twitter for Android
1293503644969480192;0;0;Twitter for iPhone
1293503589311275008;0;0;Twitter for iPhone
1293503559984504833;0;0;Twitter for Android
1293503423401406465;14;9;Twitter Web App
1293503412210823168;0;0;Twitter Web App
1293503374172852224;1;0;Twitter for iPad
1293503299631579136;0;0;breaking-news.it
1293503172363857922;0;1;Twitter Web App
1293503169108914176;0;0;Twitter for Android
1293492691339112449;0;0;Twitter Web App
1293492678274023425;0;0;Twitter Web App
1293492672909328384;0;0;Twitter Web App
1293492663778410499;0;0;Twitter Web App
1293492657948438529;0;0;JoinDiaspora
1293492655771574273;0;0;Twitter for iPhone
1293492651715637248;0;0;Twitter for Android
1293492629120978946;0;0;Twitter for Android
1293492460820324352;0;1;Twitter for iPhone
1293492408789893120;0;0;Twitter Web App
1293492096347840512;0;0;Twitter for iPhone
1293492088747839493;0;1;Twitter Web App
1293492016811257856;0;0;Twitter for Android
1293492009618079744;0;0;Baby_Talkbot
1293491938243612672;0;1;Twitter for iPhone
1293491890629693441;0;0;Twitter for Android
1293491769607323653;0;0;WordPress.com
1293491611389833216;0;0;Twitter Web App
1293491569794793472;0;0;Twitter Web App
1293491443537977347;0;0;Twitter Web App
1293491438387372032;19;45;SocialFlow
1293491363875610624;0;1;Twitter Web App
1293491327016079370;0;0;Twitter for Android
1293491197575454720;0;0;SmartNews | スマートニュース
1293491163769561088;0;0;Twitter for Android
1293491141321437187;0;0;Twitter for iPhone
1293491135495667719;0;0;Twitter Web App
1293491085541605377;0;0;Twitter for Android
1293490986375680001;0;0;Twitter for iPhone
1293490980386213888;1;1;Twitter for iPad
1293490933221036032;0;0;Twitter for iPhone
1293490933007183875;0;0;Twitter for iPad
1293490920407670784;0;0;Twitter for iPhone
1293490907052945408;0;0;Twitter Web App
1293490902418231302;0;0;Twitter Web App
1293490832981528584;0;2;Twitter for iPad
1293490803566927872;0;0;Twitter Web App
1293490636344061952;1;3;Twitter Web App
1293490632430964736;0;0;Twitter for iPhone
1293490597420916736;0;0;Twitter for iPhone
1293490506790588417;0;0;Twitter for Android
1293490468261474305;0;0;Twitter for iPhone
1293490368055513089;0;0;Cheap Bots, Done Quick!
1293490355669594113;4;8;Twitter for Android
1293490296261496833;0;0;Twitter Web App
1293490290091864065;0;1;Twitter for iPhone
1293490214980268034;0;0;Twitter for iPhone
1293490211255615494;0;0;Twitter for iPhone
1293490150765338624;0;0;Twitter for iPhone
1293490060910706688;0;0;Twitter for Android
1293489916794548230;0;0;Hootsuite Inc.
1293489866056105985;0;1;Twitter Web App
1293489863279423488;0;0;Twitter for Android
1293489860880347136;0;0;Twitter for Android
1293489752973496321;0;0;OzKabotji
1293489751853588481;0;0;Twitter for iPad
1293489690599817217;0;0;Twitter Web App
1293489685801705472;0;0;Twitter for iPhone
1293489685629669379;0;0;Twitter Web App
1293489602280357889;0;0;Twitter for Android
1293489571301330947;0;0;Twitter for iPhone
1293489510714691584;0;0;Twitter Web App
1293489433505865728;0;0;Twitter for Android
1293489426182615040;0;0;Twitter Web App
1293489194556428288;0;0;Twitter Web App
1293489184229847040;0;0;Twitter for Android
1293489172125298693;0;0;Twitter for iPhone
1293489154135928832;0;1;Twitter Web App
1293489109831307265;0;1;Twitter for iPhone
1293489063920570368;0;0;Twitter for iPhone
1293488995054354432;1;1;Twitter for Android
1293488980386877441;0;0;Twitter Web App
1293488939769237506;3;4;Twitter Web App
1293488933687484416;0;0;Twitter for Android
1293488865672671232;0;0;Starnews GH
1293488785762574336;1;1;Twitter Web App
1293488753873387521;0;0;KBYzanetWPtoTwitter
1293488673632202752;0;0;Twitter for Android
1293488652467802112;0;0;WordPress.com
1293488567172370433;0;1;Twitter Web App
1293488481902231559;0;0;Twitter for iPhone
1293488411911704577;0;0;Twitter Web App
1293488255753572352;0;0;Twitter Web App
1293488214125117441;0;0;Twitter Web App
1293488182315474947;0;0;Twitter for Android
1293488169481109507;0;1;Twitter for iPhone
1293488082537328640;1;2;JS1 Entrance Examination Portal
1293488011909373953;0;0;Twitter for iPhone
1293487963104579584;0;0;Twitter for iPhone
1293487823610425344;3;3;Twitter for Android
1293487806124187648;0;0;Twitter for iPhone
1293487798813696002;3;3;Hootsuite Inc.
1293487796729061377;0;0;The Tweeted Times
1293487752282087424;0;0;Twitter Web App
1293487699588833281;0;0;Twitter Web App
1293487653040594944;0;0;Twitter for Android
1293487643880296448;0;0;Buffer
1293487555141410816;0;0;Twitter for Android
1293487421515018241;1;3;Twitter for Android
1293487406763651077;0;0;Programmerhumor-bot
1293477549050335232;0;0;Cheap Bots, Done Quick!
1293477497904852994;0;0;Twitter Web App
1293477368678486016;0;0;Twitter for iPad
1293477347002396673;1;1;Twitter for iPhone
1293477333500862464;0;0;Hootsuite Inc.
1293477292505796609;0;0;Twitter for iPhone
1293477287262851072;0;0;Cheap Bots, Done Quick!
1293477149999919104;0;0;Twitter Web App
1293477143238844416;0;0;Twitter Web App
1293477035604664320;0;0;Twitter Web App
1293476997906100226;1;0;Twitter for iPhone
1293476991254110208;0;0;Blog2Social APP
1293476957225721858;0;0;Twitter Web App
1293476906235568128;0;2;Twitter for iPhone
1293476892352245760;0;0;Twitter for iPhone
1293476885695991812;0;0;Twitter Web App
1293476883112239104;0;4;Twitter Web App
1293476859502571524;0;0;Twitter for Android
1293476857686433793;0;0;Twitter for Android
1293476763725475840;0;0;Twitter Web App
1293476620603478016;0;0;Twitter for iPhone
1293476613666017283;0;1;Twitter for iPhone
1293476576634572800;0;0;Twitter Web App
1293476503863402497;0;1;Twitter Web App
1293476477099372546;0;0;Twitter Web App
1293476431129796609;0;1;Twitter for iPhone
1293476161528496130;0;0;Twitter for iPhone
1293475980791685121;0;0;Twitter for iPhone
1293475790848495617;0;0;Twitter Web App
1293475716756131840;1;0;Twitter for iPhone
1293475694744342529;0;1;Twitter for Android
1293475588309753857;0;0;Twitter for iPhone
1293475586405552128;0;0;Twitter for Android
1293475344973012992;0;0;Twitter for Android
1293475229877121027;0;0;Twitter for iPhone
1293475222683897856;0;0;Twitter Web App
1293475065913380864;0;0;Twitter for iPhone
1293475034611228672;0;0;Twitter for iPad
1293474963777708032;0;0;Twitter Web App
1293474826053713922;0;0;Twitter for iPad
1293474812237619200;0;1;Twitter for Android
1293474780293734400;0;0;Twitter Web App
1293474710542602240;1;1;Twitter Web App
1293474615491059712;0;0;Twitter for Android
1293474458666237956;0;0;Twitter for Mac
1293474438873141253;0;0;Twitter for Android
1293474356799180801;0;1;Twitter for iPhone
1293474289975545856;1;3;Twitter Web App
1293474287198908416;2;1;Twitter for iPhone
1293474283616784389;0;0;Twitter for Android
